GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
23224,1.16E-01,3.22E-02,0.0371,-2.1413056,-0.0793703,15041.87,SYNE2,spectrin repeat containing nuclear envelope protein 2
30061,1.16E-01,3.23E-02,0.3162,2.140452,0.6768848,35.67,SLC40A1,solute carrier family 40 member 1
59343,1.16E-01,3.23E-02,0.0522,2.1403117,0.1116558,1642.05,SENP2,SUMO specific peptidase 2
23551,1.16E-01,3.23E-02,0.2625,-2.1400801,-0.5618652,55.76,RASD2,RASD family member 2
9475,1.17E-01,3.24E-02,0.0357,2.1392272,0.0764265,4795.64,ROCK2,Rho associated coiled-coil containing protein kinase 2
55367,1.17E-01,3.24E-02,0.0839,2.1391901,0.1794283,593.17,PIDD1,p53-induced death domain protein 1
80204,1.17E-01,3.25E-02,0.0446,2.1385673,0.0953263,2320.81,FBXO11,F-box protein 11
92345,1.17E-01,3.25E-02,0.0593,-2.1383893,-0.1268904,1132.19,NAF1,nuclear assembly factor 1 ribonucleoprotein
6414,1.17E-01,3.25E-02,0.1092,-2.1382348,-0.2334103,325.06,SELENOP,selenoprotein P
10748,1.17E-01,3.25E-02,0.2006,2.1383273,0.4290413,79.49,KLRA1P,"killer cell lectin like receptor A1, pseudogene"
8667,1.17E-01,3.25E-02,0.0284,-2.1379102,-0.0607085,12462.34,EIF3H,eukaryotic translation initiation factor 3 subunit H
954,1.17E-01,3.25E-02,0.1767,2.1377198,0.3778233,104.26,ENTPD2,ectonucleoside triphosphate diphosphohydrolase 2
10238,1.17E-01,3.27E-02,0.0301,-2.1352205,-0.0641953,8261.09,DCAF7,DDB1 and CUL4 associated factor 7
2072,1.17E-01,3.28E-02,0.0652,2.135034,0.1391514,911,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit"
54998,1.18E-01,3.28E-02,0.0577,-2.1349117,-0.1231168,1394.31,AURKAIP1,aurora kinase A interacting protein 1
10362,1.18E-01,3.28E-02,0.0468,-2.1346937,-0.0999622,1921.7,HMG20B,high mobility group 20B
4116,1.18E-01,3.28E-02,0.0474,2.1344337,0.1012579,2347.78,MAGOH,"mago homolog, exon junction complex subunit"
8527,1.18E-01,3.28E-02,0.0673,-2.1345271,-0.1435582,880.27,DGKD,diacylglycerol kinase delta
374955,1.18E-01,3.28E-02,0.0504,-2.1340904,-0.1075541,1571.38,SPATA21,spermatogenesis associated 21
3054,1.18E-01,3.29E-02,0.0344,-2.1338916,-0.0734843,6093.8,HCFC1,host cell factor C1
124512,1.18E-01,3.29E-02,0.0869,-2.133113,-0.1853104,472.66,METTL23,methyltransferase like 23
51065,1.18E-01,3.30E-02,0.0802,2.1326178,0.1709728,561.48,RPS27L,ribosomal protein S27 like
4602,1.18E-01,3.30E-02,0.3013,-2.1324078,-0.6424699,36.97,MYB,"MYB proto-oncogene, transcription factor"
22931,1.18E-01,3.30E-02,0.0466,2.1323461,0.0994399,2642.55,RAB18,"RAB18, member RAS oncogene family"
83990,1.18E-01,3.30E-02,0.047,-2.1318749,-0.1001302,2265.46,BRIP1,BRCA1 interacting helicase 1
3344,1.18E-01,3.31E-02,0.0652,-2.1312656,-0.1388768,836.86,FOXN2,forkhead box N2
140733,1.18E-01,3.31E-02,0.1986,-2.1308122,-0.4231843,87.64,MACROD2,mono-ADP ribosylhydrolase 2
50717,1.19E-01,3.32E-02,0.0495,2.1301893,0.1055074,1958.59,DCAF8,DDB1 and CUL4 associated factor 8
8034,1.19E-01,3.32E-02,0.0637,2.1300444,0.1355916,1011.28,SLC25A16,solute carrier family 25 member 16
3687,1.19E-01,3.32E-02,0.2559,2.1299618,0.5451319,51.96,ITGAX,integrin subunit alpha X
162417,1.19E-01,3.32E-02,0.1396,-2.1293519,-0.2972252,180.46,NAGS,N-acetylglutamate synthase
6483,1.19E-01,3.32E-02,0.0727,-2.1292517,-0.1547532,719.12,ST3GAL2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
10203,1.19E-01,3.33E-02,0.349,-2.1290477,-0.7429853,29.14,CALCRL,calcitonin receptor like receptor
55219,1.19E-01,3.33E-02,0.0736,2.1287112,0.1566693,640.4,MACO1,macoilin 1
6654,1.19E-01,3.33E-02,0.046,2.1288144,0.0979542,2126.52,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
221178,1.19E-01,3.33E-02,0.0906,-2.1286486,-0.1927808,435.83,SPATA13,spermatogenesis associated 13
57106,1.19E-01,3.33E-02,0.0791,-2.1289171,-0.1682997,588.74,NAT14,N-acetyltransferase 14 (putative)
164832,1.19E-01,3.34E-02,0.2485,2.1275771,0.5286415,52.83,LONRF2,LON peptidase N-terminal domain and ring finger 2
56897,1.19E-01,3.35E-02,0.0444,-2.126569,-0.0944455,2352.91,WRNIP1,WRN helicase interacting protein 1
9774,1.19E-01,3.35E-02,0.0383,2.126232,0.0814865,8902.3,BCLAF1,BCL2 associated transcription factor 1
23530,1.19E-01,3.35E-02,0.0349,-2.1259217,-0.0741953,4206.21,NNT,nicotinamide nucleotide transhydrogenase
105378231,1.19E-01,3.35E-02,0.231,2.1256817,0.4909849,64.2,LOC105378231,uncharacterized LOC105378231
51390,1.19E-01,3.35E-02,0.0742,-2.1256692,-0.1578203,694.24,AIG1,androgen induced 1
4712,1.19E-01,3.35E-02,0.069,-2.1258343,-0.1467442,788.33,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6
7188,1.20E-01,3.36E-02,0.1875,-2.1251286,-0.3985047,93.77,TRAF5,TNF receptor associated factor 5
55876,1.20E-01,3.36E-02,0.2568,-2.1250729,-0.54566,51.18,GSDMB,gasdermin B
5784,1.20E-01,3.37E-02,0.0444,2.1239546,0.0942717,2720.35,PTPN14,protein tyrosine phosphatase non-receptor type 14
221662,1.20E-01,3.37E-02,0.2204,2.1234486,0.4680485,77.85,RBM24,RNA binding motif protein 24
94027,1.20E-01,3.37E-02,0.2107,2.1232204,0.4472615,71.53,CGB7,chorionic gonadotropin subunit beta 7
126308,1.20E-01,3.38E-02,0.0659,-2.1223518,-0.13986,952.48,MOB3A,MOB kinase activator 3A
955,1.20E-01,3.38E-02,0.0578,-2.1222891,-0.1226448,1280.75,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6
8481,1.20E-01,3.38E-02,0.062,2.1222431,0.1315964,1184.72,OFD1,OFD1 centriole and centriolar satellite protein
7517,1.21E-01,3.39E-02,0.0582,-2.1207817,-0.1235101,1227.76,XRCC3,X-ray repair cross complementing 3
2140,1.21E-01,3.40E-02,0.056,-2.119936,-0.118632,1337.16,EYA3,EYA transcriptional coactivator and phosphatase 3
64342,1.21E-01,3.40E-02,0.1192,-2.1197388,-0.2527492,230.52,HS1BP3,HCLS1 binding protein 3
54602,1.21E-01,3.41E-02,0.0366,2.1193939,0.0776238,4740.73,NDFIP2,Nedd4 family interacting protein 2
83549,1.21E-01,3.41E-02,0.0636,2.1188187,0.1346623,1154.2,UCK1,uridine-cytidine kinase 1
2120,1.21E-01,3.41E-02,0.056,-2.1186738,-0.1187138,1864.09,ETV6,ETS variant transcription factor 6
5977,1.21E-01,3.42E-02,0.0378,2.1180756,0.0800982,4763.83,DPF2,double PHD fingers 2
150465,1.21E-01,3.42E-02,0.0456,-2.1179325,-0.0965703,2651.4,TTL,tubulin tyrosine ligase
54840,1.21E-01,3.42E-02,0.068,-2.1178625,-0.1440614,858.58,APTX,aprataxin
1959,1.21E-01,3.42E-02,0.191,2.117447,0.4043511,136.69,EGR2,early growth response 2
100287049,1.22E-01,3.43E-02,0.2501,2.116809,0.529309,55.81,DCAF8-DT,DCAF8 divergent transcript
388569,1.22E-01,3.43E-02,0.2417,-2.1167798,-0.5115217,59.13,ZNF324B,zinc finger protein 324B
6880,1.22E-01,3.43E-02,0.0416,2.1165826,0.0880115,2830.8,TAF9,TATA-box binding protein associated factor 9
121536,1.22E-01,3.43E-02,0.0366,-2.1162078,-0.0775589,4412.64,AEBP2,AE binding protein 2
10929,1.22E-01,3.44E-02,0.0718,2.1159379,0.1519188,726.06,SRSF8,serine and arginine rich splicing factor 8
2195,1.22E-01,3.44E-02,0.0463,2.1155971,0.0980215,2480.4,FAT1,FAT atypical cadherin 1
4171,1.22E-01,3.44E-02,0.0328,-2.1154815,-0.0694661,7076.21,MCM2,minichromosome maintenance complex component 2
54361,1.22E-01,3.44E-02,0.0945,-2.114874,-0.1998678,593.14,WNT4,Wnt family member 4
10320,1.22E-01,3.44E-02,0.1925,-2.1148948,-0.4071955,89.62,IKZF1,IKAROS family zinc finger 1
79869,1.22E-01,3.44E-02,0.0335,2.1149568,0.0707562,5827.92,CPSF7,cleavage and polyadenylation specific factor 7
3364,1.22E-01,3.45E-02,0.0813,2.1141624,0.1718208,525.36,HUS1,HUS1 checkpoint clamp component
23315,1.22E-01,3.45E-02,0.0668,-2.114229,-0.1413247,847.35,SLC9A8,solute carrier family 9 member A8
113419,1.22E-01,3.46E-02,0.0409,2.1130098,0.0865085,3112.81,TEX261,testis expressed 261
222068,1.23E-01,3.47E-02,0.0482,2.1117878,0.1018676,2110.77,TMED4,transmembrane p24 trafficking protein 4
51131,1.23E-01,3.48E-02,0.1592,-2.1110037,-0.3361501,134.86,PHF11,PHD finger protein 11
9337,1.23E-01,3.48E-02,0.0454,2.1107237,0.0957777,2281.27,CNOT8,CCR4-NOT transcription complex subunit 8
10434,1.23E-01,3.48E-02,0.0312,2.1105458,0.0657543,7682.16,LYPLA1,lysophospholipase 1
3097,1.23E-01,3.49E-02,0.0646,2.1098876,0.1362873,1120.43,HIVEP2,HIVEP zinc finger 2
9883,1.23E-01,3.49E-02,0.0376,-2.1097282,-0.0793347,4547.21,POM121,POM121 transmembrane nucleoporin
5189,1.23E-01,3.50E-02,0.0793,-2.1087942,-0.1672847,712.74,PEX1,peroxisomal biogenesis factor 1
8526,1.23E-01,3.50E-02,0.0674,-2.1085927,-0.1422121,811.19,DGKE,diacylglycerol kinase epsilon
57556,1.23E-01,3.50E-02,0.3018,2.1084443,0.6363107,36.11,SEMA6A,semaphorin 6A
3964,1.24E-01,3.50E-02,0.0558,2.1078863,0.1176017,1962.45,LGALS8,galectin 8
26953,1.24E-01,3.51E-02,0.0406,2.1069376,0.0854636,3842.64,RANBP6,RAN binding protein 6
26092,1.24E-01,3.51E-02,0.0449,2.1068261,0.0945163,3106.6,TOR1AIP1,torsin 1A interacting protein 1
145258,1.24E-01,3.52E-02,0.1999,-2.1060728,-0.4211045,82.74,GSC,goosecoid homeobox
5799,1.24E-01,3.52E-02,0.2919,2.1058092,0.6147745,42.08,PTPRN2,protein tyrosine phosphatase receptor type N2
55695,1.24E-01,3.52E-02,0.0592,-2.105496,-0.1247249,1152.02,NSUN5,NOP2/Sun RNA methyltransferase 5
10642,1.24E-01,3.53E-02,0.048,-2.1052206,-0.1010864,2101.15,IGF2BP1,insulin like growth factor 2 mRNA binding protein 1
84892,1.24E-01,3.53E-02,0.1087,2.1047954,0.2287382,325.11,POMGNT2,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)"
8532,1.24E-01,3.53E-02,0.1808,2.1046009,0.3804957,118.9,CPZ,carboxypeptidase Z
10558,1.24E-01,3.53E-02,0.0365,2.1044563,0.0767172,4519.7,SPTLC1,serine palmitoyltransferase long chain base subunit 1
88455,1.24E-01,3.53E-02,0.0435,2.1043935,0.091616,2406.69,ANKRD13A,ankyrin repeat domain 13A
63929,1.24E-01,3.53E-02,0.0466,2.1044584,0.0979751,4007.63,XPNPEP3,X-prolyl aminopeptidase 3
9117,1.24E-01,3.54E-02,0.0502,-2.1041017,-0.1055575,1593.79,SEC22C,"SEC22 homolog C, vesicle trafficking protein"
9828,1.24E-01,3.54E-02,0.0681,2.1038593,0.1431682,1029.45,ARHGEF17,Rho guanine nucleotide exchange factor 17
292,1.24E-01,3.54E-02,0.0312,-2.1038295,-0.0655465,27517.29,SLC25A5,solute carrier family 25 member 5
653381,1.25E-01,3.54E-02,0.0806,-2.1033262,-0.1695189,602.09,SORD2P,"sorbitol dehydrogenase 2, pseudogene"
4705,1.25E-01,3.55E-02,0.0409,-2.1028304,-0.086089,3056.23,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10
441457,1.25E-01,3.55E-02,0.2902,2.1028049,0.6102837,38.75,NUTM2G,NUT family member 2G
401505,1.25E-01,3.55E-02,0.0513,-2.1024694,-0.1079238,1796.7,TOMM5,translocase of outer mitochondrial membrane 5
27005,1.25E-01,3.56E-02,0.0738,2.1017918,0.1551785,650.12,USP21,ubiquitin specific peptidase 21
29803,1.25E-01,3.56E-02,0.0484,-2.1018893,-0.1017216,1971.86,REPIN1,replication initiator 1
441381,1.25E-01,3.56E-02,0.1878,-2.1018826,-0.3946916,100.22,LRRC24,leucine rich repeat containing 24
4512,1.25E-01,3.56E-02,0.072,2.102027,0.1513632,197086.52,COX1,cytochrome c oxidase subunit I
9585,1.25E-01,3.56E-02,0.0401,-2.1016604,-0.0842323,4252.36,KIF20B,kinesin family member 20B
7984,1.25E-01,3.56E-02,0.0566,-2.1011848,-0.1190055,1361.01,ARHGEF5,Rho guanine nucleotide exchange factor 5
54434,1.25E-01,3.56E-02,0.0475,2.1010741,0.0998187,1884.12,SSH1,slingshot protein phosphatase 1
6526,1.25E-01,3.56E-02,0.0361,-2.101138,-0.0759404,7289.76,SLC5A3,solute carrier family 5 member 3
57162,1.25E-01,3.57E-02,0.0803,2.1005168,0.168725,534.25,PELI1,pellino E3 ubiquitin protein ligase 1
2314,1.25E-01,3.58E-02,0.0344,2.0996659,0.0722324,6882.25,FLII,FLII actin remodeling protein
9570,1.25E-01,3.58E-02,0.0545,2.099754,0.1144768,1397.71,GOSR2,golgi SNAP receptor complex member 2
7058,1.26E-01,3.58E-02,0.325,2.0988603,0.6820247,36.3,THBS2,thrombospondin 2
84267,1.26E-01,3.58E-02,0.052,-2.0988456,-0.1091521,1758.43,C9orf64,chromosome 9 open reading frame 64
2071,1.26E-01,3.59E-02,0.0468,2.0984488,0.0981239,1938.51,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit"
11343,1.26E-01,3.59E-02,0.1751,2.0982227,0.3674808,135.24,MGLL,monoglyceride lipase
114609,1.26E-01,3.59E-02,0.1833,2.09815,0.3845438,95.71,TIRAP,TIR domain containing adaptor protein
80006,1.26E-01,3.59E-02,0.0684,2.0977674,0.1434521,918.95,TRAPPC13,trafficking protein particle complex subunit 13
375775,1.26E-01,3.59E-02,0.293,2.0979234,0.6147634,39.91,PNPLA7,patatin like phospholipase domain containing 7
23235,1.26E-01,3.59E-02,0.0529,2.0978809,0.1109851,1482.17,SIK2,salt inducible kinase 2
100529207,1.26E-01,3.59E-02,0.0851,-2.0978094,-0.1785523,495.47,RAD51L3-RFFL,RAD51L3-RFFL readthrough
1938,1.26E-01,3.59E-02,0.0295,-2.0976082,-0.0618776,47855.35,EEF2,eukaryotic translation elongation factor 2
84981,1.26E-01,3.60E-02,0.1218,2.0973727,0.2554025,236.03,MIR22HG,MIR22 host gene
84268,1.26E-01,3.60E-02,0.047,-2.097108,-0.0984655,2016.85,RPAIN,RPA interacting protein
1356,1.26E-01,3.60E-02,0.1289,-2.0969316,-0.2703483,245.86,CP,ceruloplasmin
23102,1.26E-01,3.61E-02,0.0546,2.0960481,0.1144949,1361.78,TBC1D2B,TBC1 domain family member 2B
3376,1.26E-01,3.61E-02,0.0298,-2.0958775,-0.0624092,12282.8,IARS1,isoleucyl-tRNA synthetase 1
4649,1.26E-01,3.61E-02,0.0503,2.0957884,0.1054966,1800.79,MYO9A,myosin IXA
387522,1.26E-01,3.61E-02,0.0373,2.0954797,0.0781941,4258.21,PEDS1-UBE2V1,PEDS1-UBE2V1 readthrough
79019,1.26E-01,3.61E-02,0.0732,-2.0953031,-0.1534273,984.84,CENPM,centromere protein M
5930,1.26E-01,3.62E-02,0.0365,2.0950105,0.0765606,4682.26,RBBP6,"RB binding protein 6, ubiquitin ligase"
56913,1.26E-01,3.62E-02,0.0923,2.0946868,0.1934125,484.27,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
113246,1.26E-01,3.62E-02,0.0565,-2.09485,-0.1182941,1261.13,C12orf57,chromosome 12 open reading frame 57
23589,1.26E-01,3.62E-02,0.0587,-2.0947352,-0.1230422,1095.22,CARHSP1,calcium regulated heat stable protein 1
9659,1.26E-01,3.62E-02,0.0573,2.0943831,0.1199091,1173.21,PDE4DIP,phosphodiesterase 4D interacting protein
91869,1.26E-01,3.62E-02,0.0732,-2.0942777,-0.1533791,857.78,RFT1,RFT1 homolog
11052,1.26E-01,3.63E-02,0.0354,-2.0938557,-0.0740215,4895.77,CPSF6,cleavage and polyadenylation specific factor 6
5000,1.27E-01,3.63E-02,0.0516,2.093173,0.1080281,1463.63,ORC4,origin recognition complex subunit 4
3655,1.27E-01,3.64E-02,0.0386,-2.0923684,-0.0807269,7597.98,ITGA6,integrin subunit alpha 6
414149,1.27E-01,3.64E-02,0.0756,2.0923114,0.1581478,629.62,ACBD7,acyl-CoA binding domain containing 7
100130894,1.27E-01,3.65E-02,0.2386,-2.0916337,-0.4991371,58.45,VAC14-AS1,VAC14 antisense RNA 1
81610,1.27E-01,3.65E-02,0.0435,-2.090981,-0.090994,2794.59,FAM83D,family with sequence similarity 83 member D
94059,1.27E-01,3.65E-02,0.109,-2.0907835,-0.2278341,278.5,LENG9,leukocyte receptor cluster member 9
1352,1.27E-01,3.66E-02,0.0792,-2.0900957,-0.1655612,599.11,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
5051,1.27E-01,3.67E-02,0.1155,-2.0891797,-0.2413666,269.25,PAFAH2,platelet activating factor acetylhydrolase 2
6443,1.27E-01,3.66E-02,0.0494,2.0896793,0.1032465,1773.11,SGCB,sarcoglycan beta
51008,1.27E-01,3.67E-02,0.0454,2.0893051,0.0949244,2194,ASCC1,activating signal cointegrator 1 complex subunit 1
55010,1.27E-01,3.67E-02,0.0816,-2.0891374,-0.1704083,716.85,PARPBP,PARP1 binding protein
4833,1.27E-01,3.67E-02,0.0402,-2.0893522,-0.0839792,3984.9,NME4,NME/NM23 nucleoside diphosphate kinase 4
1652,1.27E-01,3.67E-02,0.0898,-2.0895818,-0.187702,453.92,DDT,D-dopachrome tautomerase
4303,1.27E-01,3.67E-02,0.1575,-2.0892273,-0.3291264,138.76,FOXO4,forkhead box O4
107987072,1.27E-01,3.67E-02,0.1246,-2.0889197,-0.2602916,212.56,LOC107987072,
100506411,1.27E-01,3.67E-02,0.1538,2.0889983,0.3212428,145.58,MAP3K9-DT,MAP3K9 divergent transcript
54994,1.28E-01,3.68E-02,0.0363,2.0877582,0.0757452,4728.03,GID8,GID complex subunit 8 homolog
55034,1.28E-01,3.69E-02,0.0921,-2.0869985,-0.1923034,450.91,MOCOS,molybdenum cofactor sulfurase
4487,1.28E-01,3.70E-02,0.1482,2.0858637,0.3091316,148.37,MSX1,msh homeobox 1
114792,1.28E-01,3.70E-02,0.0975,-2.0858068,-0.2034465,352.16,KLHL32,kelch like family member 32
4214,1.28E-01,3.70E-02,0.112,2.0857105,0.2335563,304.17,MAP3K1,mitogen-activated protein kinase kinase kinase 1
3717,1.29E-01,3.71E-02,0.0705,-2.0847878,-0.1470545,752.78,JAK2,Janus kinase 2
105370364,1.29E-01,3.71E-02,0.3459,-2.0843019,-0.7210612,28.33,LOC105370364,uncharacterized LOC105370364
221264,1.29E-01,3.72E-02,0.2114,-2.0839713,-0.44046,72.65,AK9,adenylate kinase 9
1997,1.29E-01,3.72E-02,0.0421,-2.0839771,-0.0876523,3783.65,ELF1,E74 like ETS transcription factor 1
79446,1.29E-01,3.72E-02,0.1737,-2.083753,-0.3619305,110.4,WDR25,WD repeat domain 25
63901,1.29E-01,3.72E-02,0.059,2.0833126,0.122917,1584.92,FAM111A,FAM111 trypsin like peptidase A
5538,1.29E-01,3.73E-02,0.0267,2.0829717,0.0556582,14686.16,PPT1,palmitoyl-protein thioesterase 1
6923,1.29E-01,3.72E-02,0.0438,2.0830583,0.0912799,3242.76,ELOB,elongin B
80774,1.29E-01,3.72E-02,0.2129,2.0831196,0.4434971,75.52,LIMD2,LIM domain containing 2
90624,1.29E-01,3.73E-02,0.0584,2.0828384,0.1217186,1322.84,LYRM7,LYR motif containing 7
54858,1.29E-01,3.73E-02,0.1111,2.0826313,0.2314561,274.59,PGPEP1,pyroglutamyl-peptidase I
57459,1.29E-01,3.73E-02,0.0378,2.0822999,0.0787591,3393.32,GATAD2B,GATA zinc finger domain containing 2B
1616,1.29E-01,3.73E-02,0.0412,-2.0822534,-0.085871,3144.57,DAXX,death domain associated protein
146434,1.29E-01,3.73E-02,0.0933,2.0822449,0.1943565,529.1,ZNF597,zinc finger protein 597
4629,1.29E-01,3.74E-02,0.1182,-2.0815767,-0.2460151,237.73,MYH11,myosin heavy chain 11
4157,1.29E-01,3.74E-02,0.1695,2.0814314,0.3527684,120.51,MC1R,melanocortin 1 receptor
79157,1.29E-01,3.74E-02,0.0542,-2.081437,-0.1127215,1490.27,MFSD11,major facilitator superfamily domain containing 11
101929356,1.29E-01,3.74E-02,0.2656,2.0811756,0.5528225,48.23,LOC101929356,
1543,1.29E-01,3.74E-02,0.2423,2.081157,0.5042019,71,CYP1A1,cytochrome P450 family 1 subfamily A member 1
148413,1.29E-01,3.75E-02,0.091,-2.0806013,-0.1893245,424.78,MRPL20-AS1,MRPL20 antisense RNA 1
405,1.29E-01,3.75E-02,0.0489,2.0804369,0.1018367,1790.97,ARNT,aryl hydrocarbon receptor nuclear translocator
54793,1.29E-01,3.75E-02,0.0476,-2.0807108,-0.0989751,2579.5,KCTD9,potassium channel tetramerization domain containing 9
387712,1.29E-01,3.75E-02,0.0856,2.0805119,0.178113,483.76,ENO4,enolase 4
84766,1.29E-01,3.75E-02,0.0861,-2.0805504,-0.1792136,596.2,CRACR2A,calcium release activated channel regulator 2A
10134,1.29E-01,3.75E-02,0.0383,2.0806535,0.0797052,3874.05,BCAP31,B cell receptor associated protein 31
105370062,1.29E-01,3.75E-02,0.2653,-2.0801548,-0.5519209,47.74,LOC105370062,uncharacterized LOC105370062
26012,1.29E-01,3.75E-02,0.0567,2.0798259,0.1179372,1913.27,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor
503637,1.29E-01,3.75E-02,0.0692,-2.0798509,-0.1439616,732.99,DUXAP8,double homeobox A pseudogene 8
64172,1.30E-01,3.76E-02,0.1518,-2.0791588,-0.3155703,143.57,OSGEPL1,O-sialoglycoprotein endopeptidase like 1
3603,1.30E-01,3.76E-02,0.2118,2.0791236,0.440283,77.99,IL16,interleukin 16
92856,1.30E-01,3.77E-02,0.0492,-2.0783504,-0.1022262,1629.7,IMP4,IMP U3 small nucleolar ribonucleoprotein 4
2876,1.30E-01,3.78E-02,0.0534,2.0773929,0.1108913,1522.51,GPX1,glutathione peroxidase 1
6625,1.30E-01,3.78E-02,0.0335,-2.077482,-0.0695362,7425.74,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
9148,1.30E-01,3.78E-02,0.3557,2.0766357,0.7386707,38.12,NEURL1,neuralized E3 ubiquitin protein ligase 1
51634,1.30E-01,3.79E-02,0.0609,2.0761354,0.1263944,1103.16,RBMX2,RNA binding motif protein X-linked 2
107985034,1.31E-01,3.80E-02,0.062,-2.0751815,-0.1286207,1004.02,LOC107985034,uncharacterized LOC107985034
58476,1.31E-01,3.80E-02,0.1094,2.075092,0.2269788,363.7,TP53INP2,tumor protein p53 inducible nuclear protein 2
253635,1.31E-01,3.80E-02,0.0737,2.0748853,0.1530078,836.81,GPATCH11,G-patch domain containing 11
1896,1.31E-01,3.80E-02,0.3312,-2.0749548,-0.687172,31.44,EDA,ectodysplasin A
9126,1.31E-01,3.81E-02,0.0321,-2.0739225,-0.0665597,7024.47,SMC3,structural maintenance of chromosomes 3
124359,1.31E-01,3.81E-02,0.0769,2.0737151,0.159385,754.39,CDYL2,chromodomain Y like 2
22916,1.31E-01,3.81E-02,0.0482,-2.073469,-0.0998631,2688.43,NCBP2,nuclear cap binding protein subunit 2
81853,1.31E-01,3.81E-02,0.0519,2.0732418,0.1075105,1686.36,TMEM14B,transmembrane protein 14B
283267,1.31E-01,3.82E-02,0.1373,-2.0732179,-0.2847075,175.68,LINC00294,long intergenic non-protein coding RNA 294
143458,1.31E-01,3.81E-02,0.0607,-2.0733769,-0.1258975,1291.16,LDLRAD3,low density lipoprotein receptor class A domain containing 3
105375743,1.31E-01,3.82E-02,0.2431,2.0730493,0.5039703,67.49,LOC105375743,uncharacterized LOC105375743
10606,1.31E-01,3.82E-02,0.0279,-2.0728438,-0.0578274,12732.58,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
54069,1.31E-01,3.83E-02,0.0761,2.0718732,0.1576775,608.38,MIS18A,MIS18 kinetochore protein A
57657,1.31E-01,3.83E-02,0.1169,-2.071618,-0.2421536,274.47,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3
257068,1.32E-01,3.84E-02,0.2766,2.0709858,0.5727561,44.36,PLCXD2,phosphatidylinositol specific phospholipase C X domain containing 2
79137,1.32E-01,3.84E-02,0.0537,-2.0704202,-0.1111903,1354.88,RETREG2,reticulophagy regulator family member 2
101930307,1.32E-01,3.84E-02,0.1335,2.0704511,0.2763967,220.49,LOC101930307,
9966,1.32E-01,3.84E-02,0.1857,2.0701442,0.3844333,107.01,TNFSF15,TNF superfamily member 15
50937,1.32E-01,3.84E-02,0.1757,2.0701629,0.3637249,124.14,CDON,"cell adhesion associated, oncogene regulated"
4299,1.32E-01,3.84E-02,0.0515,-2.0700376,-0.1065047,1459.77,AFF1,ALF transcription elongation factor 1
83594,1.32E-01,3.85E-02,0.0926,2.0699247,0.1915851,505.76,NUDT12,nudix hydrolase 12
255743,1.32E-01,3.85E-02,0.148,2.0696458,0.3062761,160.99,NPNT,nephronectin
56951,1.32E-01,3.85E-02,0.0437,-2.0696691,-0.0904163,3480.77,C5orf15,chromosome 5 open reading frame 15
151194,1.32E-01,3.86E-02,0.0872,2.0688687,0.1804468,449.61,METTL21A,"methyltransferase 21A, HSPA lysine"
